,Open,High,Low,Close,Adj Close,Volume,EPS_diff,UNRATE,AWHMAN,ICSA,ACOGNO,NEWORDER,PERMIT,SP500,T10YFF,USALOLITOAASTSAM,T10Y2Y,UMCSENT,FEDFUNDS,VIXCLS,SMA_20,RSI,MACD
0,59.23428726196289,59.2400016784668,57.40999984741211,58.46857070922852,58.46857070922852,66902500,0.04,5.4,41.8,284000,191853.0,64697.0,1072.0,2079.99,1.93,100.480916413366,1.4,93.0,0.11,14.81,203.50757122039795,93.74677686405477,-35.19168757413749
1,76.0,81.25,75.71428680419922,80.29285430908203,80.29285430908203,104500900,0.0099999999999999,5.4,41.8,284000,191853.0,64697.0,1072.0,2079.99,1.93,100.480916413366,1.4,93.0,0.11,14.81,203.50757122039795,93.74677686405477,-35.19168757413749
2,111.0199966430664,116.48999786376952,107.68000030517578,115.80999755859376,115.80999755859376,63461000,0.0,5.3,41.8,273750,192813.0,63781.0,1379.0,2099.28,2.24,100.130445092144,1.68,96.1,0.13,14.34,203.50757122039795,93.74677686405477,-35.19168757413749
3,103.7699966430664,104.87999725341795,99.0999984741211,101.08999633789062,101.08999633789062,48484300,0.0,5.0,41.8,269500,186601.0,63266.0,1144.0,1944.4,2.04,99.613292239032,1.46,87.2,0.14,24.38,203.50757122039795,93.74677686405477,-35.19168757413749
4,108.91000366210938,109.98999786376952,97.0500030517578,107.73999786376952,107.73999786376952,53009400,0.05,5.0,41.8,271000,180482.0,60173.0,1211.0,2054.08,2.01,99.2424035144421,1.26,92.6,0.24,18.03,203.50757122039795,93.74677686405477,-35.19168757413749
5,99.48999786376952,101.37000274658205,94.1999969482422,94.33999633789062,94.33999633789062,55728800,0.03,5.0,41.8,263250,179783.0,60644.0,1118.0,2021.95,1.53,99.0867346859161,1.01,91.0,0.36,15.85,203.50757122039795,93.74677686405477,-35.19168757413749
6,85.43000030517578,86.75,84.5,85.83999633789062,85.83999633789062,55681200,0.0699999999999999,4.9,41.8,265250,184283.0,59332.0,1208.0,2083.89,1.27,99.0939401301081,0.91,93.5,0.38,17.77,203.50757122039795,93.74677686405477,-35.19168757413749
7,116.62999725341795,119.81999969482422,116.5,118.79000091552734,118.79000091552734,42168200,0.06,5.0,41.9,251500,182899.0,59489.0,1303.0,2157.69,1.24,99.24341923514427,0.86,91.2,0.4,14.22,203.50757122039795,93.74677686405477,-35.19168757413749
8,142.00999450683594,143.4600067138672,138.25,138.41000366210938,138.41000366210938,23203400,0.0199999999999999,4.7,41.9,252200,189754.0,59590.0,1248.0,2246.63,1.96,99.6679035956588,1.3,98.2,0.54,12.47,203.50757122039795,93.74677686405477,-35.19168757413749
9,147.33999633789062,147.39999389648438,140.0,143.36000061035156,143.36000061035156,19671000,0.02,4.4,41.8,233750,186965.0,61217.0,1272.0,2366.82,1.7,99.90791382269568,1.17,96.9,0.79,11.9,203.50757122039795,93.74677686405477,-35.19168757413749
10,176.1199951171875,185.0,174.24000549316406,183.6000061035156,183.6000061035156,41587400,-0.01,4.3,42.0,248000,185638.0,60282.0,1353.0,2433.99,1.15,99.9438878626564,0.84,95.0,1.04,10.51,203.50757122039795,93.74677686405477,-35.19168757413749
11,200.1100006103516,204.3800048828125,197.7700042724609,199.47999572753903,199.47999572753903,23900100,-0.03,4.3,41.9,272400,189788.0,63738.0,1273.0,2492.84,1.05,100.157121409161,0.82,95.1,1.15,10.44,203.50757122039795,93.74677686405477,-35.19168757413749
12,255.0500030517578,257.7099914550781,248.0200042724609,250.2899932861328,250.2899932861328,27705300,0.0,4.1,41.8,242600,196820.0,63706.0,1311.0,2664.34,1.1,100.541820853972,0.56,95.9,1.3,10.26,203.50757122039795,93.74677686405477,-35.19168757413749
13,329.6600036621094,338.6199951171875,323.7699890136719,336.0599975585937,336.0599975585937,33866500,0.01,4.0,42.2,225800,199775.0,64151.0,1385.0,2702.77,1.34,100.853038383548,0.57,101.4,1.51,19.02,203.50757122039795,93.74677686405477,-35.19168757413749
14,346.95001220703125,385.0,344.0,379.4800109863281,379.4800109863281,58410400,0.0499999999999999,4.0,42.2,222600,203807.0,67716.0,1345.0,2754.35,1.09,100.804780122537,0.38,98.2,1.82,13.68,203.50757122039795,93.74677686405477,-35.19168757413749
15,378.3299865722656,380.0,356.5,364.7000122070313,364.7000122070313,32610900,0.2099999999999999,3.7,42.0,205200,207405.0,67190.0,1314.0,2901.5,1.06,100.485319382087,0.24,100.1,1.95,12.91,203.50757122039795,88.857888116171,-35.19168757413749
16,351.9700012207031,353.0,336.7300109863281,339.1000061035156,339.1000061035156,26621000,0.06,3.9,42.1,224600,198538.0,65602.0,1317.0,2567.31,0.56,99.8580511000046,0.16,98.3,2.27,24.95,203.50757122039795,80.98046075861218,-35.19168757413749
17,365.0499877929688,368.760009765625,350.6000061035156,354.739990234375,354.739990234375,18054100,0.19,3.8,41.7,211800,201488.0,67592.0,1305.0,2803.98,0.17,99.3358009873195,0.16,98.4,2.41,14.49,203.50757122039795,82.02867359680991,-35.19168757413749
18,323.760009765625,329.8500061035156,320.29998779296875,325.2099914550781,325.2099914550781,31287100,0.0399999999999999,3.6,41.7,225200,198808.0,66127.0,1315.0,2890.17,-0.3,98.9769665881838,0.26,98.2,2.38,15.84,203.50757122039795,73.76263019412153,-35.19168757413749
19,304.489990234375,308.75,288.29998779296875,293.3500061035156,293.3500061035156,38258900,0.4199999999999999,3.5,41.5,209500,196780.0,64927.0,1474.0,2982.16,-0.35,98.84114311296292,0.05,93.2,2.04,15.56,203.50757122039795,66.0313885374504,-35.19168757413749
20,332.54998779296875,336.29998779296875,323.6000061035156,326.0,326.0,21730000,0.78,3.6,41.4,236000,194939.0,62742.0,1451.0,3176.75,0.31,99.0546186213183,0.25,99.3,1.55,13.76,216.8841426849365,69.55327720619907,-35.19168757413749
21,429.7300109863281,433.0,413.0,421.4200134277344,421.4200134277344,21084800,-0.04,4.4,41.2,2334500,170136.0,60644.0,1358.0,2652.39,0.24,97.6721191925629,0.42,89.1,0.65,57.74,233.94050064086915,77.04414788177374,-35.19168757413749
22,501.0299987792969,506.8500061035156,488.25,489.0499877929688,489.0499877929688,17405700,-0.3899999999999999,7.8,41.2,851750,185169.0,61549.0,1624.0,3365.52,0.59,98.7370469361857,0.54,80.4,0.09,27.65,252.60250015258788,80.67350200379606,-35.19168757413749
23,565.4199829101562,593.2899780273438,556.8599853515625,586.3400268554688,586.3400268554688,32637500,-0.1899999999999999,6.7,41.4,836750,194186.0,63538.0,1744.0,3695.31,0.84,99.92670655661,0.8,80.7,0.09,22.37,276.8650016784668,84.47589032480703,-35.19168757413749
24,508.0,515.4600219726562,503.6000061035156,508.8999938964844,508.8999938964844,22897400,0.77,6.1,41.6,669250,200903.0,66492.0,1732.0,3910.51,1.54,101.001751561517,1.46,84.9,0.07,21.84,296.9230014801025,72.2850505070896,-35.19168757413749
25,526.1300048828125,530.989990234375,505.6099853515625,513.6300048828125,513.6300048828125,11906800,-0.1899999999999999,5.9,41.4,410500,210248.0,67907.0,1657.0,4238.49,1.44,101.338379376802,1.32,85.5,0.08,16.96,317.8875019073486,72.54566174019219,-35.19168757413749
26,625.5700073242188,637.4000244140625,617.1500244140625,625.1400146484375,625.1400146484375,10622000,0.6299999999999999,4.7,41.4,354500,216321.0,68790.0,1625.0,4445.54,1.3,101.164667218887,1.13,72.8,0.08,19.82,344.852502822876,77.83678803000934,-35.19168757413749
27,400.4299926757813,409.1499938964844,379.989990234375,397.5,397.5,58904300,0.5100000000000001,3.9,41.4,211000,227848.0,71196.0,1913.0,4674.77,1.39,101.052117062065,0.79,70.6,0.08,21.35,358.7880027770996,54.67225428889161,-35.19168757413749
28,208.1699981689453,216.97000122070312,200.1000061035156,216.44000244140625,216.44000244140625,53920300,0.3000000000000002,3.6,41.0,214500,264445.0,72817.0,1745.0,3898.95,1.96,99.7728562456382,0.15,50.0,1.21,28.23,362.68950271606445,43.56646217331283,-35.19168757413749
29,265.0,279.29998779296875,262.6600036621094,272.3800048828125,272.3800048828125,46685300,0.9900000000000002,3.5,41.0,197750,254790.0,72699.0,1613.0,3850.52,0.94,99.13701318936528,-0.34,58.6,2.56,27.34,369.1405029296875,47.13919842772539,-35.19168757413749
30,336.7900085449219,344.0,332.6300048828125,342.5,342.5,28430300,-0.35,3.5,40.4,208400,248202.0,72932.0,1400.0,3912.38,-0.48,98.8707345735724,-0.67,59.8,4.1,21.78,377.0855026245117,51.30105679277671,-35.19168757413749
31,324.2099914550781,325.75,316.1000061035156,323.1199951171875,323.1199951171875,22128300,0.0499999999999998,3.5,40.6,227000,243859.0,73044.0,1493.0,3968.56,-0.99,98.8249659495886,-0.64,62.0,4.65,21.64,383.26750259399415,50.12638477411307,-35.19168757413749
32,447.0,448.5,432.0,437.4200134277344,437.4200134277344,23989700,0.4599999999999999,3.6,40.8,253500,241012.0,73737.0,1493.0,4345.37,-1.33,99.0416688695525,-0.89,64.2,5.08,14.0,392.6240036010742,56.45877992497893,-35.19168757413749
